initialization,duration_hours,window,start_forecast_hour,end_forecast_hour,valid_time,verification_month,threshold,display_label,threshold_kind,domain_count,excluded_land_count,common_mask_count,threshold_minimum_mm,threshold_maximum_mm,n_samples,n_events,n_forecast_events,base_rate,H,M,F,CN,POD,FAR,CSI,brier_score,bs_climatology,brier_skill_score
2026080812,6,f00_f06,0,6,2026-08-08T18:00:00,8,0p25inch,0.25 inch,fixed,13318,0,13318,6.349999904632568,6.349999904632568,13318,212,78,0.015918306051959753,37,175,41,13065,0.17452830188679244,0.5256410256410257,0.14624505928853754,0.013369635398125131,0.01555483133888059,0.14048342236237432
2026080812,6,f00_f06,0,6,2026-08-08T18:00:00,8,0p5inch,0.5 inch,fixed,13318,0,13318,12.699999809265137,12.699999809265137,13318,97,28,0.007283375882264604,11,86,17,13204,0.1134020618556701,0.6071428571428571,0.09649122807017543,0.006611657534090611,0.007228866698555897,0.08538117940237921
2026080812,6,f00_f06,0,6,2026-08-08T18:00:00,8,1inch,1 inch,fixed,13318,0,13318,25.399999618530273,25.399999618530273,13318,23,3,0.00172698603393903,0,23,3,13292,0.0,1.0,0.0,0.0017737994800642793,0.0017365331390273649,-0.02146019571949398
2026080812,6,f00_f06,0,6,2026-08-08T18:00:00,8,2inch,2 inches,fixed,13318,0,13318,50.79999923706055,50.79999923706055,13318,2,0,0.0001501726986033939,0,2,0,13316,0.0,,0.0,0.00015732699814660633,0.00015179661667087218,-0.03643283754950355
2026080812,6,f00_f06,0,6,2026-08-08T18:00:00,8,2yr6h_ari,2-year 6-hour ARI,ari,13301,17,13301,10.230066299438477,110.2435531616211,13301,1,0,7.518231711901361e-05,0,1,0,13300,0.0,,0.0,7.683555603380211e-05,7.690004351469055e-05,0.000838588353673897
2026080812,6,f00_f06,0,6,2026-08-08T18:00:00,8,5yr6h_ari,5-year 6-hour ARI,ari,13301,17,13301,14.209089279174805,138.58877563476562,13301,1,0,7.518231711901361e-05,0,1,0,13300,0.0,,0.0,7.549536251608388e-05,7.576893466320874e-05,0.0036106109758686777
2026080812,6,f06_f12,6,12,2026-08-09T00:00:00,8,0p25inch,0.25 inch,fixed,13318,0,13318,6.349999904632568,6.349999904632568,13318,496,284,0.03724282925364169,101,395,183,12639,0.20362903225806453,0.6443661971830986,0.1487481590574374,0.030924310312590853,0.034761627884981786,0.11038946694578666
2026080812,6,f06_f12,6,12,2026-08-09T00:00:00,8,0p5inch,0.5 inch,fixed,13318,0,13318,12.699999809265137,12.699999809265137,13318,214,11,0.016068478750563147,3,211,8,13096,0.014018691588785047,0.7272727272727273,0.013513513513513514,0.014957188539402299,0.015536721701742022,0.03730086523173959
2026080812,6,f06_f12,6,12,2026-08-09T00:00:00,8,1inch,1 inch,fixed,13318,0,13318,25.399999618530273,25.399999618530273,13318,65,0,0.004880612704610302,0,65,0,13253,0.0,,0.0,0.0048511952030711875,0.004829410334917643,-0.004510875374584611
2026080812,6,f06_f12,6,12,2026-08-09T00:00:00,8,2inch,2 inches,fixed,13318,0,13318,50.79999923706055,50.79999923706055,13318,5,0,0.00037543174650848477,0,5,0,13313,0.0,,0.0,0.00037634704001495713,0.0003755976771623382,-0.0019951211047959383
2026080812,6,f06_f12,6,12,2026-08-09T00:00:00,8,2yr6h_ari,2-year 6-hour ARI,ari,13301,17,13301,10.230066299438477,110.2435531616211,13301,6,0,0.00045109390271408167,0,6,0,13295,0.0,,0.0,0.00045099828811282476,0.00045062185279257837,-0.0008353685421902401
2026080812,6,f06_f12,6,12,2026-08-09T00:00:00,8,5yr6h_ari,5-year 6-hour ARI,ari,13301,17,13301,14.209089279174805,138.58877563476562,13301,2,0,0.00015036463423802722,0,2,0,13299,0.0,,0.0,0.00015063768693875286,0.0001504646348267389,-0.001150118180350157
2026080812,12,f00_f12,0,12,2026-08-09T00:00:00,8,0p5inch,0.5 inch,fixed,13318,0,13318,12.699999809265137,12.699999809265137,13318,327,60,0.024553236221654902,26,301,34,12957,0.07951070336391437,0.5666666666666667,0.07202216066481995,0.02180094291726,0.023220263746664388,0.06112423376794218
2026080812,12,f00_f12,0,12,2026-08-09T00:00:00,8,1inch,1 inch,fixed,13318,0,13318,25.399999618530273,25.399999618530273,13318,103,5,0.007733893978074786,0,103,5,13210,0.0,1.0,0.0,0.007571302509912008,0.007584787071728677,0.001777843160150283
2026080812,12,f00_f12,0,12,2026-08-09T00:00:00,8,2inch,2 inches,fixed,13318,0,13318,50.79999923706055,50.79999923706055,13318,9,0,0.0006757771437152726,0,9,0,13309,0.0,,0.0,0.0006829302371079766,0.0006787124423498985,-0.006214406123858263
