initialization,duration_hours,window,start_forecast_hour,end_forecast_hour,valid_time,verification_month,threshold,display_label,threshold_kind,domain_count,excluded_land_count,common_mask_count,threshold_minimum_mm,threshold_maximum_mm,n_samples,n_events,n_forecast_events,base_rate,H,M,F,CN,POD,FAR,CSI,brier_score,bs_climatology,brier_skill_score
2026082512,6,f00_f06,0,6,2026-08-25T18:00:00,8,0p25inch,0.25 inch,fixed,13318,0,13318,6.349999904632568,6.349999904632568,13318,87,21,0.006532512389247635,8,79,13,13218,0.09195402298850575,0.6190476190476191,0.08,0.0057640220269313215,0.0070020344589292035,0.17680753204793664
2026082512,6,f00_f06,0,6,2026-08-25T18:00:00,8,0p5inch,0.5 inch,fixed,13318,0,13318,12.699999809265137,12.699999809265137,13318,36,0,0.0027031085748610902,0,36,0,13282,0.0,,0.0,0.002562144835728414,0.0028687554856097705,0.10687932499628305
2026082512,6,f00_f06,0,6,2026-08-25T18:00:00,8,1inch,1 inch,fixed,13318,0,13318,25.399999618530273,25.399999618530273,13318,9,0,0.0006757771437152726,0,9,0,13309,0.0,,0.0,0.0006657881294851351,0.000703549091106788,0.05367210632345387
2026082512,6,f00_f06,0,6,2026-08-25T18:00:00,8,2inch,2 inches,fixed,13318,0,13318,50.79999923706055,50.79999923706055,13318,0,0,0.0,0,0,0,13318,,,,4.201980357927394e-07,2.109913872019921e-06,0.8008458822110763
2026082512,6,f00_f06,0,6,2026-08-25T18:00:00,8,2yr6h_ari,2-year 6-hour ARI,ari,13301,17,13301,10.230066299438477,110.2435531616211,13301,0,0,0.0,0,0,0,13301,,,,3.355820394774844e-08,1.7177263956769233e-06,0.9804635918547879
2026082512,6,f00_f06,0,6,2026-08-25T18:00:00,8,5yr6h_ari,5-year 6-hour ARI,ari,13301,17,13301,14.209089279174805,138.58877563476562,13301,0,0,0.0,0,0,0,13301,,,,3.1093919694587485e-09,5.866175441951142e-07,0.9946994562296546
2026082512,6,f06_f12,6,12,2026-08-26T00:00:00,8,0p25inch,0.25 inch,fixed,13318,0,13318,6.349999904632568,6.349999904632568,13318,242,96,0.01817089653101066,20,222,76,13000,0.08264462809917356,0.7916666666666666,0.06289308176100629,0.0163284554347237,0.01758605073037886,0.0715109557532857
2026082512,6,f06_f12,6,12,2026-08-26T00:00:00,8,0p5inch,0.5 inch,fixed,13318,0,13318,12.699999809265137,12.699999809265137,13318,108,0,0.00810932572458327,0,108,0,13210,0.0,,0.0,0.007690215018616388,0.007950570442006671,0.032746760158830934
2026082512,6,f06_f12,6,12,2026-08-26T00:00:00,8,1inch,1 inch,fixed,13318,0,13318,25.399999618530273,25.399999618530273,13318,25,0,0.0018771587325424237,0,25,0,13293,0.0,,0.0,0.0018545329307749297,0.0018777149151418444,0.012345848765419998
2026082512,6,f06_f12,6,12,2026-08-26T00:00:00,8,2inch,2 inches,fixed,13318,0,13318,50.79999923706055,50.79999923706055,13318,2,0,0.0001501726986033939,0,2,0,13316,0.0,,0.0,0.00015072099950488732,0.00015058162714203573,-0.0009255602127351548
2026082512,6,f06_f12,6,12,2026-08-26T00:00:00,8,2yr6h_ari,2-year 6-hour ARI,ari,13301,17,13301,10.230066299438477,110.2435531616211,13301,2,0,0.00015036463423802722,0,2,0,13299,0.0,,0.0,0.00015056036826686882,0.00015037920127200738,-0.001204734386996309
2026082512,6,f06_f12,6,12,2026-08-26T00:00:00,8,5yr6h_ari,5-year 6-hour ARI,ari,13301,17,13301,14.209089279174805,138.58877563476562,13301,1,0,7.518231711901361e-05,0,1,0,13300,0.0,,0.0,7.520695044791136e-05,7.52823177077253e-05,0.0010011283141752036
2026082512,12,f00_f12,0,12,2026-08-26T00:00:00,8,0p5inch,0.5 inch,fixed,13318,0,13318,12.699999809265137,12.699999809265137,13318,153,5,0.011488211443159634,5,148,0,13165,0.032679738562091505,0.0,0.032679738562091505,0.010263924709289036,0.011486205058418054,0.10641289641901597
2026082512,12,f00_f12,0,12,2026-08-26T00:00:00,8,1inch,1 inch,fixed,13318,0,13318,25.399999618530273,25.399999618530273,13318,39,0,0.002928367622766181,0,39,0,13279,0.0,,0.0,0.0027975658164203923,0.002979087289572411,0.06093190816777716
2026082512,12,f00_f12,0,12,2026-08-26T00:00:00,8,2inch,2 inches,fixed,13318,0,13318,50.79999923706055,50.79999923706055,13318,2,0,0.0001501726986033939,0,2,0,13316,0.0,,0.0,0.00014934881737362383,0.00015815412294584643,0.05567547281228724
2026082512,12,f00_f12,0,12,2026-08-26T00:00:00,8,3inch,3 inches,fixed,13318,0,13318,76.19999694824219,76.19999694824219,13318,0,0,0.0,0,0,0,13318,,,,1.7567788747918852e-07,1.5402891323176387e-06,0.8859448633420857
2026082512,12,f00_f12,0,12,2026-08-26T00:00:00,8,2yr12h_ari,2-year 12-hour ARI,ari,12753,565,12753,12.478196144104004,130.89535522460938,12753,1,0,7.84129224496197e-05,0,1,0,12752,0.0,,0.0,7.854367602727311e-05,8.060494159355329e-05,0.025572446620878653
2026082512,12,f00_f12,0,12,2026-08-26T00:00:00,8,5yr12h_ari,5-year 12-hour ARI,ari,12753,565,12753,17.717864990234375,165.05723571777344,12753,1,0,7.84129224496197e-05,0,1,0,12752,0.0,,0.0,7.840573171374849e-05,7.855755545713591e-05,0.001932643429443992
2026082512,6,f12_f18,12,18,2026-08-26T06:00:00,8,0p25inch,0.25 inch,fixed,13318,0,13318,6.349999904632568,6.349999904632568,13318,206,160,0.015467787956149571,33,173,127,12985,0.16019417475728157,0.79375,0.0990990990990991,0.014245793808755602,0.015378414866762016,0.0736500522205571
2026082512,6,f12_f18,12,18,2026-08-26T06:00:00,8,0p5inch,0.5 inch,fixed,13318,0,13318,12.699999809265137,12.699999809265137,13318,111,0,0.008334584772488362,0,111,0,13207,0.0,,0.0,0.007841449264644492,0.00831944124781117,0.057454818049521794
2026082512,6,f12_f18,12,18,2026-08-26T06:00:00,8,1inch,1 inch,fixed,13318,0,13318,25.399999618530273,25.399999618530273,13318,42,0,0.003153626670671272,0,42,0,13276,0.0,,0.0,0.003096763962549971,0.003150294887009183,0.016992353534888704
2026082512,6,f12_f18,12,18,2026-08-26T06:00:00,8,2inch,2 inches,fixed,13318,0,13318,50.79999923706055,50.79999923706055,13318,5,0,0.00037543174650848477,0,5,0,13313,0.0,,0.0,0.0003787029332933982,0.000377055664575963,-0.004368767988906175
2026082512,6,f12_f18,12,18,2026-08-26T06:00:00,8,2yr6h_ari,2-year 6-hour ARI,ari,13301,17,13301,10.230066299438477,110.2435531616211,13301,3,0,0.00022554695135704083,0,3,0,13298,0.0,,0.0,0.0002301625322497306,0.0002265347523369973,-0.01601423126168533
2026082512,6,f12_f18,12,18,2026-08-26T06:00:00,8,5yr6h_ari,5-year 6-hour ARI,ari,13301,17,13301,14.209089279174805,138.58877563476562,13301,2,0,0.00015036463423802722,0,2,0,13299,0.0,,0.0,0.00015115850221724078,0.00015070794330448062,-0.002989616226464431
2026082512,12,f06_f18,6,18,2026-08-26T06:00:00,8,0p5inch,0.5 inch,fixed,13318,0,13318,12.699999809265137,12.699999809265137,13318,239,6,0.01794563748310557,0,239,6,13073,0.0,1.0,0.0,0.016001575216553095,0.017485442895212155,0.08486303078232982
