initialization,duration_hours,window,start_forecast_hour,end_forecast_hour,valid_time,verification_month,threshold,display_label,threshold_kind,domain_count,excluded_land_count,common_mask_count,threshold_minimum_mm,threshold_maximum_mm,n_samples,n_events,n_forecast_events,base_rate,H,M,F,CN,POD,FAR,CSI,brier_score,bs_climatology,brier_skill_score
2026082412,6,f00_f06,0,6,2026-08-24T18:00:00,8,0p25inch,0.25 inch,fixed,13318,0,13318,6.349999904632568,6.349999904632568,13318,196,68,0.014716924463132603,55,141,13,13109,0.28061224489795916,0.19117647058823528,0.2631578947368421,0.00975721737532946,0.014676636949619138,0.33518711344953844
2026082412,6,f00_f06,0,6,2026-08-24T18:00:00,8,0p5inch,0.5 inch,fixed,13318,0,13318,12.699999809265137,12.699999809265137,13318,80,20,0.006006907944135756,19,61,1,13237,0.2375,0.05,0.2345679012345679,0.0040298984175420015,0.006050083913643435,0.3339103266891471
2026082412,6,f00_f06,0,6,2026-08-24T18:00:00,8,1inch,1 inch,fixed,13318,0,13318,25.399999618530273,25.399999618530273,13318,22,0,0.001651899684637333,0,22,0,13296,0.0,,0.0,0.0013054249759793428,0.0016694657203957107,0.21805823262431523
2026082412,6,f00_f06,0,6,2026-08-24T18:00:00,8,2inch,2 inches,fixed,13318,0,13318,50.79999923706055,50.79999923706055,13318,5,0,0.00037543174650848477,0,5,0,13313,0.0,,0.0,0.00035433506437509884,0.00037705566457596316,0.06025794686420083
2026082412,6,f00_f06,0,6,2026-08-24T18:00:00,8,2yr6h_ari,2-year 6-hour ARI,ari,13301,17,13301,10.230066299438477,110.2435531616211,13301,1,0,7.518231711901361e-05,0,1,0,13300,0.0,,0.0,7.429831942833103e-05,7.690004351469053e-05,0.03383254374703293
2026082412,6,f00_f06,0,6,2026-08-24T18:00:00,8,5yr6h_ari,5-year 6-hour ARI,ari,13301,17,13301,14.209089279174805,138.58877563476562,13301,0,0,0.0,0,0,0,13301,,,,4.218235886067522e-09,5.866175441951142e-07,0.9928092230997706
2026082412,6,f06_f12,6,12,2026-08-25T00:00:00,8,0p25inch,0.25 inch,fixed,13318,0,13318,6.349999904632568,6.349999904632568,13318,252,127,0.018921760024027633,51,201,76,12990,0.20238095238095238,0.5984251968503937,0.15548780487804878,0.015545691080726867,0.017917013861768284,0.132350334678336
2026082412,6,f06_f12,6,12,2026-08-25T00:00:00,8,0p5inch,0.5 inch,fixed,13318,0,13318,12.699999809265137,12.699999809265137,13318,119,29,0.008935275566901938,14,105,15,13184,0.11764705882352941,0.5172413793103449,0.1044776119402985,0.007770268779285539,0.008655993331966802,0.10232500404202716
2026082412,6,f06_f12,6,12,2026-08-25T00:00:00,8,1inch,1 inch,fixed,13318,0,13318,25.399999618530273,25.399999618530273,13318,39,0,0.002928367622766181,0,39,0,13279,0.0,,0.0,0.0027001416213037984,0.002881296217691844,0.06287260409940265
2026082412,6,f06_f12,6,12,2026-08-25T00:00:00,8,2inch,2 inches,fixed,13318,0,13318,50.79999923706055,50.79999923706055,13318,3,0,0.00022525904790509084,0,3,0,13315,0.0,,0.0,0.00023319655839495722,0.00022542497855894427,-0.03447523821758214
2026082412,6,f06_f12,6,12,2026-08-25T00:00:00,8,2yr6h_ari,2-year 6-hour ARI,ari,13301,17,13301,10.230066299438477,110.2435531616211,13301,3,0,0.00022554695135704083,0,3,0,13298,0.0,,0.0,0.00022569487080798648,0.00022556151842603045,-0.0005912018277167697
2026082412,6,f06_f12,6,12,2026-08-25T00:00:00,8,5yr6h_ari,5-year 6-hour ARI,ari,13301,17,13301,14.209089279174805,138.58877563476562,13301,0,0,0.0,0,0,0,13301,,,,5.364210406230625e-08,5.866175441951142e-07,0.9085569386849698
2026082412,12,f00_f12,0,12,2026-08-25T00:00:00,8,0p5inch,0.5 inch,fixed,13318,0,13318,12.699999809265137,12.699999809265137,13318,221,63,0.016594083195675027,36,185,27,13070,0.16289592760180996,0.42857142857142855,0.14516129032258066,0.012856984805333434,0.01599703768854333,0.19628964714252817
2026082412,12,f00_f12,0,12,2026-08-25T00:00:00,8,1inch,1 inch,fixed,13318,0,13318,25.399999618530273,25.399999618530273,13318,70,0,0.005256044451118787,0,70,0,13248,0.0,,0.0,0.004581307979840828,0.005158206179520155,0.11184085699594759
2026082412,12,f00_f12,0,12,2026-08-25T00:00:00,8,2inch,2 inches,fixed,13318,0,13318,50.79999923706055,50.79999923706055,13318,8,0,0.0006006907944135756,0,8,0,13310,0.0,,0.0,0.0005890457062325464,0.0006044334731824328,0.0254581647652099
2026082412,12,f00_f12,0,12,2026-08-25T00:00:00,8,3inch,3 inches,fixed,13318,0,13318,76.19999694824219,76.19999694824219,13318,1,0,7.508634930169695e-05,0,1,0,13317,0.0,,0.0,7.484242930200897e-05,7.662663843401462e-05,0.023284450009406155
2026082412,12,f00_f12,0,12,2026-08-25T00:00:00,8,2yr12h_ari,2-year 12-hour ARI,ari,12753,565,12753,12.478196144104004,130.89535522460938,12753,1,0,7.84129224496197e-05,0,1,0,12752,0.0,,0.0,7.850698983977622e-05,8.123730392555467e-05,0.03360911741089401
2026082412,12,f00_f12,0,12,2026-08-25T00:00:00,8,5yr12h_ari,5-year 12-hour ARI,ari,12753,565,12753,17.717864990234375,165.05723571777344,12753,0,0,0.0,0,0,0,12753,,,,1.5381163563035396e-08,1.1985701544907817e-06,0.9871670727780051
2026082412,6,f12_f18,12,18,2026-08-25T06:00:00,8,0p25inch,0.25 inch,fixed,13318,0,13318,6.349999904632568,6.349999904632568,13318,163,71,0.012239074936176602,14,149,57,13098,0.08588957055214724,0.8028169014084507,0.06363636363636363,0.011846582780401526,0.012396344709184885,0.04434871259880513
2026082412,6,f12_f18,12,18,2026-08-25T06:00:00,8,0p5inch,0.5 inch,fixed,13318,0,13318,12.699999809265137,12.699999809265137,13318,74,0,0.005556389848325575,0,74,0,13244,0.0,,0.0,0.005543013300766003,0.0056265385842160865,0.014844878818461194
2026082412,6,f12_f18,12,18,2026-08-25T06:00:00,8,1inch,1 inch,fixed,13318,0,13318,25.399999618530273,25.399999618530273,13318,19,0,0.001426640636732242,0,19,0,13299,0.0,,0.0,0.0014451463712620073,0.001448337636549505,0.0022033987151646173
2026082412,6,f12_f18,12,18,2026-08-25T06:00:00,8,2inch,2 inches,fixed,13318,0,13318,50.79999923706055,50.79999923706055,13318,4,0,0.0003003453972067878,0,4,0,13314,0.0,,0.0,0.00030090644443101714,0.0003019693152742662,0.003519797507517186
2026082412,6,f12_f18,12,18,2026-08-25T06:00:00,8,2yr6h_ari,2-year 6-hour ARI,ari,13301,17,13301,10.230066299438477,110.2435531616211,13301,5,0,0.00037591158559506803,0,5,0,13296,0.0,,0.0,0.00037560725419283277,0.00037665607807977816,0.0027845664731932507
2026082412,6,f12_f18,12,18,2026-08-25T06:00:00,8,5yr6h_ari,5-year 6-hour ARI,ari,13301,17,13301,14.209089279174805,138.58877563476562,13301,3,0,0.00022554695135704083,0,3,0,13298,0.0,,0.0,0.00022542781272601062,0.00022564695194575256,0.0009711596715679116
2026082412,12,f06_f18,6,18,2026-08-25T06:00:00,8,0p5inch,0.5 inch,fixed,13318,0,13318,12.699999809265137,12.699999809265137,13318,204,46,0.015317615257546179,17,187,29,13085,0.08333333333333333,0.6304347826086957,0.07296137339055794,0.013734856387120416,0.014880632851020632,0.07699783170321484
2026082412,12,f06_f18,6,18,2026-08-25T06:00:00,8,1inch,1 inch,fixed,13318,0,13318,25.399999618530273,25.399999618530273,13318,68,0,0.0051058717525153926,0,68,0,13250,0.0,,0.0,0.004865244660457462,0.0050419434446139205,0.035045768778945385
2026082412,12,f06_f18,6,18,2026-08-25T06:00:00,8,2inch,2 inches,fixed,13318,0,13318,50.79999923706055,50.79999923706055,13318,7,0,0.0005256044451118786,0,7,0,13311,0.0,,0.0,0.0005403377799217394,0.000530356349022301,-0.01882023457971016
2026082412,12,f06_f18,6,18,2026-08-25T06:00:00,8,3inch,3 inches,fixed,13318,0,13318,76.19999694824219,76.19999694824219,13318,0,0,0.0,0,0,0,13318,,,,1.2404220749553912e-06,1.5402891323176387e-06,0.19468231715109507
2026082412,12,f06_f18,6,18,2026-08-25T06:00:00,8,2yr12h_ari,2-year 12-hour ARI,ari,12753,565,12753,12.478196144104004,130.89535522460938,12753,5,0,0.0003920646122480985,0,5,0,12748,0.0,,0.0,0.000392359787652951,0.00039404584402105935,0.0042788330182673695
2026082412,12,f06_f18,6,18,2026-08-25T06:00:00,8,5yr12h_ari,5-year 12-hour ARI,ari,12753,565,12753,17.717864990234375,165.05723571777344,12753,3,0,0.0002352387673488591,0,3,0,12750,0.0,,0.0,0.0002350294614605479,0.00023559418780037575,0.0023970300163191904
2026082412,6,f18_f24,18,24,2026-08-25T12:00:00,8,0p25inch,0.25 inch,fixed,13318,0,13318,6.349999904632568,6.349999904632568,13318,110,129,0.008259498423186665,25,85,104,13104,0.22727272727272727,0.8062015503875969,0.11682242990654206,0.009198654537057899,0.00887141725706051,-0.03688669696343627
2026082412,6,f18_f24,18,24,2026-08-25T12:00:00,8,0p5inch,0.5 inch,fixed,13318,0,13318,12.699999809265137,12.699999809265137,13318,56,7,0.004204835560895029,0,56,7,13255,0.0,1.0,0.0,0.004315855786554826,0.0043624635384736845,0.010683814662933666
